"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Lipid metabolism","hsa00561","Glycerolipid metabolism","6/1099","65/9436",0.0923076923076923,0.792552670259677,-0.609307404808393,0.784016023032256,0.950827942826353,0.687733353537067,"8613/8526/64900/11343/57016/9162",6
NA,NA,"hsa04382","Cornified envelope formation","22/1099","217/9436",0.101382488479263,0.870468754586281,-0.700853745017829,0.787847491126333,0.952098381502494,0.688652261166778,"23254/7062/84283/3850/3851/338785/1284/55012/5527/7082/5046/8688/3909/151516/5523/9076/100506658/285848/667/2053/10558/100288814",22
"Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","7/1099","76/9436",0.0921052631578947,0.79081461615823,-0.664760346926814,0.79722452773276,0.960037987621844,0.694394974118601,"10580/10062/4312/4973/2181/5468/948",7
"Genetic Information Processing","Replication and repair","hsa03450","Non-homologous end-joining","1/1099","13/9436",0.0769230769230769,0.660460558549731,-0.44476664300826,0.800285030870014,0.960342037044017,0.694614892906568,"5591",1
"Metabolism","Carbohydrate metabolism","hsa00040","Pentose and glucuronate interconversions","3/1099","36/9436",0.0833333333333333,0.715498938428875,-0.620920662990928,0.807107373936574,0.965142384217861,0.698086981505686,"55277/7358/57016",3
"Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","4/1099","47/9436",0.0851063829787234,0.730722320097574,-0.671899803249613,0.813352051372873,0.969220911392065,0.701036978076748,"2271/5091/32/130",4
"Genetic Information Processing","Folding, sorting and degradation","hsa03018","RNA degradation","7/1099","78/9436",0.0897435897435897,0.770537318308019,-0.738809963137208,0.818656324674624,0.971064127981048,0.702370175671118,"28960/10200/27258/23016/54464/5393/26986",7
"Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","3/1099","37/9436",0.0810810810810811,0.696161129282148,-0.672307983133775,0.821890161408821,0.971064127981048,0.702370175671118,"2673/2744/64902",3
"Metabolism","Lipid metabolism","hsa00592","alpha-Linolenic acid metabolism","2/1099","26/9436",0.0769230769230769,0.660460558549731,-0.629429349827051,0.823416950627205,0.971064127981048,0.702370175671118,"5320/151056",2
"Organismal Systems","Digestive system","hsa04976","Bile secretion","8/1099","90/9436",0.0888888888888889,0.763198867657466,-0.819515248659681,0.837825730018981,0.979752214185444,0.708654263876822,"949/57835/111/8671/9429/3781/1576/114",8
"Metabolism","Carbohydrate metabolism","hsa00650","Butanoate metabolism","2/1099","27/9436",0.0740740740740741,0.635999056381222,-0.687666004434447,0.839378358936653,0.979752214185444,0.708654263876822,"5019/54511",2
"Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","2/1099","27/9436",0.0740740740740741,0.635999056381222,-0.687666004434447,0.839378358936653,0.979752214185444,0.708654263876822,"9524/79993",2
"Metabolism","Metabolism of cofactors and vitamins","hsa00730","Thiamine metabolism","1/1099","15/9436",0.0666666666666667,0.5723991507431,-0.601728503774818,0.844155926040077,0.981640285474242,0.710019904852098,"122481",1
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","7/1099","81/9436",0.0864197530864197,0.741998899111426,-0.846656155752995,0.847440957583112,0.981640285474242,0.710019904852098,"2948/7371/151531/7378/1576/9/50484",7
"Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","6/1099","71/9436",0.0845070422535211,0.725576388265901,-0.842678002399546,0.849606796784724,0.981640285474242,0.710019904852098,"2948/5743/1577/1576/64816/9",6
"Metabolism","Lipid metabolism","hsa00062","Fatty acid elongation","2/1099","28/9436",0.0714285714285714,0.613284804367607,-0.744023232198752,0.854021144070524,0.983418287111512,0.711305932506018,"9524/79993",2
"Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","4/1099","51/9436",0.0784313725490196,0.673410765580117,-0.849052826293395,0.860396387084691,0.987434779808606,0.714211059572245,"5320/8613/151056/5337",4
"Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","27/1099","278/9436",0.0971223021582734,0.833890849104156,-1.02065868240737,0.869188389382086,0.994185906950809,0.719094146301754,"731/4688/6262/5599/775/3709/84790/3831/6263/2903/2906/3553/518/4705/5621/539/5594/3708/776/5291/5290/6389/5295/2534/3569/9586/10383",27
"Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","1/1099","17/9436",0.0588235294117647,0.505058074185088,-0.741551305445417,0.87839662752502,0.994185906950809,0.719094146301754,"10858",1
"Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","1/1099","17/9436",0.0588235294117647,0.505058074185088,-0.741551305445417,0.87839662752502,0.994185906950809,0.719094146301754,"1036",1
"Metabolism","Metabolism of other amino acids","hsa00450","Selenocompound metabolism","1/1099","17/9436",0.0588235294117647,0.505058074185088,-0.741551305445417,0.87839662752502,0.994185906950809,0.719094146301754,"4548",1
"Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","19/1099","205/9436",0.0926829268292683,0.79577442908187,-1.07331592117496,0.884299976467162,0.994185906950809,0.719094146301754,"5590/4688/142/6262/5599/2673/518/4705/23236/5332/539/5291/5290/817/6389/5295/815/948/1278",19
"Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","22/1099","235/9436",0.0936170212765957,0.803794552107332,-1.1058402048076,0.889300105604663,0.994185906950809,0.719094146301754,"65260/5592/3265/10818/8110/71/6597/55818/518/2181/4705/539/5468/111/11343/10891/6389/1268/9586/51422/114/6595",22
"Metabolism","Glycan biosynthesis and metabolism","hsa00511","Other glycan degradation","1/1099","18/9436",0.0555555555555556,0.476999292285916,-0.806350916226552,0.892585193864334,0.994185906950809,0.719094146301754,"3074",1
"Organismal Systems","Digestive system","hsa04980","Cobalamin transport and metabolism","1/1099","18/9436",0.0555555555555556,0.476999292285916,-0.806350916226552,0.892585193864334,0.994185906950809,0.719094146301754,"4548",1
"Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","7/1099","87/9436",0.0804597701149425,0.690826561241672,-1.0518265295046,0.893940443238922,0.994185906950809,0.719094146301754,"6262/775/7168/6546/776/781/444",7
"Genetic Information Processing","Translation","hsa03013","Nucleocytoplasmic transport","9/1099","108/9436",0.0833333333333333,0.715498938428875,-1.07960875552412,0.89544429652127,0.994185906950809,0.719094146301754,"55706/25909/9688/3838/51068/9631/64901/94026/57510",9
"Genetic Information Processing","Replication and repair","hsa03410","Base excision repair","3/1099","44/9436",0.0681818181818182,0.585408222350897,-1.0007667754591,0.900541760225695,0.994185906950809,0.719094146301754,"142/6996/56655",3
"Metabolism","Carbohydrate metabolism","hsa00052","Galactose metabolism","2/1099","32/9436",0.0625,0.536624203821656,-0.953272186594736,0.901162664195177,0.994185906950809,0.719094146301754,"3099/57016",2
"Metabolism","Lipid metabolism","hsa00100","Steroid biosynthesis","1/1099","20/9436",0.05,0.429299363057325,-0.927587799763819,0.916192490924283,0.999999999982568,0.723299476749472,"2222",1
"Metabolism","Metabolism of cofactors and vitamins","hsa00860","Porphyrin metabolism","3/1099","46/9436",0.0652173913043478,0.559955690944337,-1.08619406684625,0.916378036020444,0.999999999982568,0.723299476749472,"341208/124454/1371",3
"Genetic Information Processing","Transcription","hsa03020","RNA polymerase","2/1099","34/9436",0.0588235294117647,0.505058074185088,-1.04965958677379,0.919001878310991,0.999999999982568,0.723299476749472,"51082/25885",2
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","13/1099","154/9436",0.0844155844155844,0.724791132434444,-1.2501637428567,0.920972572885226,0.999999999982568,0.723299476749472,"1503/23057/122481/60490/124454/129607/23498/200895/1371/349565/7358/27430/55312",13
"Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","4/1099","59/9436",0.0677966101694915,0.582100831264169,-1.16904291124083,0.924759223744083,0.999999999982568,0.723299476749472,"5226/2948/2876/50484",4
"Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","17/1099","196/9436",0.086734693877551,0.744702976732094,-1.31130192511499,0.927590052947669,0.999999999982568,0.723299476749472,"4688/1379/7450/5604/3690/71/1991/23236/5332/5594/5291/5290/1182/5295/3013/8346/6885",17
"Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","3/1099","50/9436",0.06,0.51515923566879,-1.24798323768434,0.941355117771869,0.999999999982568,0.723299476749472,"1610/383/6303",3
"Metabolism","Metabolism of terpenoids and polyketides","hsa00900","Terpenoid backbone biosynthesis","1/1099","23/9436",0.0434782608695652,0.373303793962891,-1.09250102198754,0.942248216556504,0.999999999982568,0.723299476749472,"9453",1
"Genetic Information Processing","Folding, sorting and degradation","hsa04141","Protein processing in endoplasmic reticulum","14/1099","171/9436",0.0818713450292398,0.702946325473982,-1.42323026356254,0.944530770911624,0.999999999982568,0.723299476749472,"10277/57134/10905/5599/54788/3703/10970/55757/79748/267/596/91445/201595/64374",14
"Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","4/1099","63/9436",0.0634920634920635,0.545142048326762,-1.31513899520779,0.945642538740974,0.999999999982568,0.723299476749472,"3294/79644/1577/1576",4
"Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","28/1099","311/9436",0.090032154340836,0.773014930263993,-1.47783499861657,0.945656693451066,0.999999999982568,0.723299476749472,"5599/161/6506/9776/84790/22863/3831/518/56171/4705/23236/5332/7052/539/3708/5468/2876/55081/10891/2891/6389/1767/51164/2890/9586/9821/2776/10383",28
"Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","34/1099","370/9436",0.0918918918918919,0.788982613186435,-1.50340552840952,0.947382730043253,0.999999999982568,0.723299476749472,"1907/23566/2834/399967/552/624/2567/283869/2903/1140/7067/2906/23620/2859/2797/1908/7068/165829/5028/6750/55584/2895/2891/2690/2149/3360/2890/1812/1268/2898/4142/6013/1903/1902",34
"Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","4/1099","67/9436",0.0597014925373134,0.512596254396806,-1.45359875362912,0.961092672215184,0.999999999982568,0.723299476749472,"3099/130/669/5230",4
"Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","23/1099","271/9436",0.0848708487084871,0.728700025853762,-1.6452543997887,0.963847131028552,0.999999999982568,0.723299476749472,"5599/3709/84790/3831/6263/201266/805/518/57181/4705/539/7332/3708/111/64116/817/6389/815/1843/1812/2770/2861/10383",23
"Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","2/1099","42/9436",0.0476190476190476,0.408856536245071,-1.39398197129648,0.964253019833063,0.999999999982568,0.723299476749472,"23498/1644",2
"Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","4/1099","68/9436",0.0588235294117647,0.505058074185088,-1.48713418473596,0.964261192383438,0.999999999982568,0.723299476749472,"1592/130/1577/1576",4
"Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","2/1099","43/9436",0.0465116279069767,0.399348244704488,-1.433242622291,0.967794691844781,0.999999999982568,0.723299476749472,"2181/130",2
"Organismal Systems","Excretory system","hsa04966","Collecting duct acid secretion","1/1099","28/9436",0.0357142857142857,0.306642402183803,-1.33398988925988,0.968960537004914,0.999999999982568,0.723299476749472,"535",1
"Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","3/1099","57/9436",0.0526315789473684,0.451894066376131,-1.50691432456194,0.969171925392283,0.999999999982568,0.723299476749472,"9524/2181/79993",3
"Metabolism","Carbohydrate metabolism","hsa00053","Ascorbate and aldarate metabolism","1/1099","30/9436",0.0333333333333333,0.28619957537155,-1.42167340703032,0.975789096699576,0.999999999982568,0.723299476749472,"7358",1
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","4/1099","73/9436",0.0547945205479452,0.470465055405287,-1.64897260665082,0.976802233347588,0.999999999982568,0.723299476749472,"2948/130/1577/1576",4
"Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","32/1099","371/9436",0.0862533692722372,0.740570329802393,-1.85091975991511,0.977013866087043,0.999999999982568,0.723299476749472,"55706/6506/9776/7132/84790/6311/22863/3831/2903/9688/71/596/2906/518/56171/4705/84557/539/2876/2891/6389/1767/9631/55255/51164/2890/94026/9896/3084/9821/23064/10383",32
"Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","10/1099","144/9436",0.0694444444444444,0.596249115357396,-1.7725766745741,0.978001325727487,0.999999999982568,0.723299476749472,"731/3586/3458/87/2903/1991/940/3013/8346/3108",10
"Genetic Information Processing","Folding, sorting and degradation","hsa03060","Protein export","1/1099","31/9436",0.032258064516129,0.276967331004726,-1.46394332998163,0.978617906260193,0.999999999982568,0.723299476749472,"83943",1
"Cellular Processes","Transport and catabolism","hsa04136","Autophagy - other","1/1099","32/9436",0.03125,0.268312101910828,-1.50525281697691,0.981116462455839,0.999999999982568,0.723299476749472,"9776",1
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","4/1099","79/9436",0.0506329113924051,0.434733532209949,-1.83173798710615,0.986394617882099,0.999999999982568,0.723299476749472,"2948/130/1577/1576",4
"Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","4/1099","81/9436",0.0493827160493827,0.423999370920815,-1.89020309079265,0.988649011429991,0.999999999982568,0.723299476749472,"1520/3458/3107/3108",4
"Genetic Information Processing","Folding, sorting and degradation","hsa03050","Proteasome","1/1099","46/9436",0.0217391304347826,0.186651896981446,-2.00764756093609,0.99668941385413,0.999999999982568,0.723299476749472,"3458",1
"Genetic Information Processing","Transcription","hsa03040","Spliceosome","14/1099","235/9436",0.0595744680851064,0.511505624068302,-2.75321978329153,0.999019559253077,0.999999999982568,0.723299476749472,"26871/101954273/8559/10285/51503/6430/26827/1659/1655/27258/124900883/9879/8449/6631",14
"Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","6/1099","138/9436",0.0434782608695652,0.373303793962891,-2.69256834367629,0.999255650482792,0.999999999982568,0.723299476749472,"535/518/4705/539/6389/51606",6
"Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","3/1099","102/9436",0.0294117647058824,0.252529037092544,-2.75565859974565,0.999676851802598,0.999999999982568,0.723299476749472,"3586/8688/3108",3
"Organismal Systems","Sensory system","hsa04740","Olfactory transduction","15/1099","453/9436",0.033112582781457,0.284304213945248,-5.6680250247061,0.999999999982568,0.999999999982568,0.723299476749472,"2782/5592/408/390442/79549/4992/6546/805/1261/817/815/5137/135948/83988/392391",15
