"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","9/1593","50/9436",0.18,1.06621468926554,0.211561581659425,0.474400660704335,0.707511330188362,0.460624960937966,"3586/6387/57379/9020/7852/940/941/3117/3569",9
"Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","4/1593","21/9436",0.19047619047619,1.1282695124503,0.265192148497512,0.483937341077233,0.717696025822726,0.467255702847774,"1806/217/51733/339896",4
"Human Diseases","Infectious disease: viral","hsa05162","Measles","24/1593","139/9436",0.172661870503597,1.02274790337222,0.121762930574563,0.487122076990269,0.717696025822726,0.467255702847774,"7161/5293/3716/356/4179/3559/355/4792/2353/7187/207/440275/596/5296/898/3553/940/5291/5290/6885/3569/3439/23586/4478",24
"Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","35/1593","204/9436",0.17156862745098,1.0162721711409,0.105888896326482,0.487458774325458,0.717696025822726,0.467255702847774,"5293/3065/3716/1647/1380/355/960/9612/4792/7187/207/2923/6416/9020/5718/596/5296/898/5714/1869/11317/956/5291/5290/3516/51426/8737/1871/3135/3117/5603/6885/3569/3439/23586",35
"Organismal Systems","Sensory system","hsa04742","Taste transduction","15/1593","86/9436",0.174418604651163,1.03315376866816,0.139191929671182,0.489526769058276,0.717696025822726,0.467255702847774,"5567/5024/775/10021/40/773/6335/23236/5332/5028/2557/2914/5137/346562/9568",15
NA,NA,"hsa04082","Neuroactive ligand signaling","34/1593","199/9436",0.170854271356784,1.01204074357979,0.0773663497577051,0.499180633473585,0.726314998669034,0.472867081579475,"5567/2773/134/1103/9152/6506/5024/1813/2900/6866/54331/2567/10681/1136/5579/2775/2901/23236/5332/135/5028/59345/2557/2560/2891/154/2741/2890/2914/2770/3361/6505/2776/9568",34
"Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","9/1593","51/9436",0.176470588235294,1.04530851888778,0.146212851766034,0.499815116581982,0.726314998669034,0.472867081579475,"123745/283748/54947/8605/151056/8540/5337/133121/5168",9
"Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","10/1593","57/9436",0.175438596491228,1.03919560357265,0.133762460581191,0.501703134918784,0.726314998669034,0.472867081579475,"83401/51703/51144/9524/2181/8310/79071/2180/23305/401494",10
"Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","13/1593","75/9436",0.173333333333333,1.02672525632978,0.104719876428506,0.506381251274169,0.730032970586927,0.475287665669615,"7161/1647/64326/355/3732/3479/7057/6477/596/898/6241/64393/27244",13
"Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","66/1593","391/9436",0.168797953964194,0.999860322414399,-0.00127130145830289,0.522435005637843,0.745199558523029,0.485161866516362,"5293/54361/22926/5743/779/5664/90550/355/55626/4728/81029/775/4040/3709/10376/84790/517/488/5687/3831/207/6263/83464/5604/5595/4843/8313/5718/201266/4729/84617/5289/5296/5714/805/57142/3553/57181/4705/23236/5332/351/539/5594/1454/102800317/3708/776/7474/5291/5290/170712/5530/64116/27123/6389/324/7416/1452/203068/4217/3569/8321/4023/9821/2776",66
"Organismal Systems","Excretory system","hsa04966","Collecting duct acid secretion","5/1593","28/9436",0.178571428571429,1.05775266792216,0.137924095798531,0.522973175449549,0.745199558523029,0.485161866516362,"1188/527/535/523/50617",5
"Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","6/1593","34/9436",0.176470588235294,1.04530851888778,0.119274315612829,0.523362695725711,0.745199558523029,0.485161866516362,"5214/5209/3098/55556/2762/57016",6
"Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","17/1593","100/9436",0.17,1.0069805398619,0.031626149719555,0.529276986306994,0.750532119927132,0.488633628428373,"3570/3586/3559/6387/6347/6356/6346/6348/414062/8740/27178/7852/2829/5197/2919/5196/3569",17
"Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","7/1593","41/9436",0.170731707317073,1.01131474591582,0.0327209628413878,0.551798141301331,0.779274109756166,0.507346089101976,"1491/314/64902/29958/635/669/2731",7
"Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","4/1593","23/9436",0.173913043478261,1.03015912006332,0.0652613851823857,0.560037178640631,0.784505521496592,0.510751997566994,"84706/4843/162417/2744",4
"Genetic Information Processing","Replication and repair","hsa03430","Mismatch repair","4/1593","23/9436",0.173913043478261,1.03015912006332,0.0652613851823857,0.560037178640631,0.784505521496592,0.510751997566994,"9156/5985/4436/2956",4
"Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","13/1593","78/9436",0.166666666666667,0.987235823394015,-0.0510136405873173,0.567650450148582,0.791963934481489,0.515607794277574,"2773/3586/3688/2353/5595/3684/4843/805/3553/5594/5603/3569/2770",13
"Genetic Information Processing","Translation","hsa00970","Aminoacyl-tRNA biosynthesis","11/1593","66/9436",0.166666666666667,0.987235823394015,-0.0468956661605577,0.57005017307234,0.792117911176825,0.515708040741833,"6301/10352/4141/123283/1615/23395/5188/6897/10667/57505/57038",11
"Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","39/1593","235/9436",0.165957446808511,0.983034819890211,-0.118689588216846,0.574937930377492,0.795714095642449,0.518049335161193,"23028/6195/65260/5567/55811/5592/51703/4728/517/8110/57521/71/4729/6597/55818/1385/2181/4705/79133/539/11343/10891/170712/2180/6389/23305/5603/1268/4217/57492/6196/60/9586/6604/51422/2260/137682/6595/7248",39
"Organismal Systems","Digestive system","hsa04978","Mineral absorption","10/1593","61/9436",0.163934426229508,0.971051629567884,-0.102221237274879,0.594013786832519,0.818839722087855,0.533105264760575,"341208/7421/4501/113235/30061/491/7018/1181/1811/492",10
"Metabolism","Glycan biosynthesis and metabolism","hsa00510","N-Glycan biosynthesis","9/1593","55/9436",0.163636363636364,0.969286081150488,-0.102950803826032,0.597086594991442,0.81980937248825,0.533736555255508,"29929/10905/3703/25834/29880/2530/4249/6480/79644",9
"Human Diseases","Substance dependence","hsa05030","Cocaine addiction","8/1593","49/9436",0.163265306122449,0.967088153528831,-0.104093739883569,0.600819379700411,0.821673934293843,0.534950477453247,"5567/2773/1813/8787/1385/2891/9586/2770",8
"Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","7/1593","43/9436",0.162790697674419,0.964276850756945,-0.105808251398882,0.605441425667072,0.824735170396877,0.536943493960851,"51703/217/2181/8310/130/2180/23305",7
"Metabolism","Global and overview maps","hsa01200","Carbon metabolism","19/1593","117/9436",0.162393162393162,0.96192208433263,-0.186775185036873,0.612645695328849,0.8312761199364,0.541201976472131,"9563/2271/5214/55753/3098/8803/5315/3418/84706/4190/3420/54363/8801/8310/6389/64902/4199/4967/2731",19
"Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","14/1593","87/9436",0.160919540229885,0.953193208794222,-0.197662210822499,0.622876676673555,0.841856758316602,0.548090496744,"6548/779/93589/775/488/7168/4635/4634/9254/776/170712/781/444/10479",14
"Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","17/1593","106/9436",0.160377358490566,0.949981641379147,-0.233388406840051,0.632568849152066,0.851629656835078,0.554453138310638,"6548/3778/3709/488/1361/5579/5874/23236/5332/3708/491/885/8671/1811/5644/2776/492",17
"Genetic Information Processing","Replication and repair","hsa03420","Nucleotide excision repair","10/1593","63/9436",0.158730158730159,0.940224593708586,-0.214531582095456,0.63704500977588,0.853021842883721,0.555359520465824,"2074/5985/4331/2072/2067/56655/5431/902/404672/7507",10
"Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","6/1593","38/9436",0.157894736842105,0.935276043215383,-0.180167673210354,0.638533691638392,0.853021842883721,0.555359520465824,"22978/56953/93034/349565/23530/10135",6
"Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","5/1593","32/9436",0.15625,0.92553358443189,-0.190158989638894,0.648343274120446,0.859489551132852,0.559570319265075,"8803/23417/8801/8310/594",5
"Human Diseases","Immune disease","hsa05310","Asthma","5/1593","32/9436",0.15625,0.92553358443189,-0.190158989638894,0.648343274120446,0.859489551132852,0.559570319265075,"3586/5553/6356/3578/3117",5
"Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","11/1593","70/9436",0.157142857142857,0.9308223477715,-0.261803527966758,0.652513979621795,0.861716934920386,0.561020456565143,"51703/79602/4792/207/6794/2181/10891/2180/23305/948/51422",11
"Genetic Information Processing","Information processing in viruses","hsa03250","Viral life cycle - HIV-1","10/1593","64/9436",0.15625,0.92553358443189,-0.269384143890276,0.657613783990809,0.86514969300692,0.563255352307517,"9638/4130/5045/1387/55201/8178/6829/7852/10015/4300",10
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","8/1593","52/9436",0.153846153846154,0.911294606209861,-0.289064948512255,0.670588804071765,0.878877750791025,0.572192998689624,"1491/4548/1788/4190/191/64902/635/27430",8
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","36/1593","227/9436",0.158590308370044,0.939396201996068,-0.41652806303552,0.688613038636529,0.899094759880147,0.585355274153792,"5293/27/4688/5795/4728/517/5587/4792/2353/207/5604/5595/6416/9020/4729/5296/23683/4780/4705/539/5594/5580/5291/5337/5290/170712/1950/6389/7416/5603/2309/4217/196/1956/3082/5747",36
"Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","7/1593","47/9436",0.148936170212766,0.882210735798907,-0.364823412165456,0.701542902471023,0.91253324907885,0.594104397027301,"2271/217/5315/98/4190/130/4199",7
"Human Diseases","Substance dependence","hsa05033","Nicotine addiction","6/1593","41/9436",0.146341463414634,0.866841210784989,-0.385080126970973,0.71302440923146,0.921289677923518,0.59980526643028,"2567/773/2557/2560/2891/2890",6
"Cellular Processes","Transport and catabolism","hsa04137","Mitophagy - animal","16/1593","105/9436",0.152380952380952,0.902615609960243,-0.452228195160101,0.713600097351164,0.921289677923518,0.59980526643028,"54708/22800/55626/643246/6477/7314/64750/23770/10651/1869/84557/4286/9868/8878/2309/27342",16
"Metabolism","Metabolism of cofactors and vitamins","hsa00790","Folate biosynthesis","4/1593","28/9436",0.142857142857143,0.846202134337728,-0.367297863811306,0.719796794711667,0.925835282417237,0.602764680368995,"5805/5860/4337/57016",4
NA,NA,"hsa03272","Virion - Hepatitis viruses","7/1593","48/9436",0.145833333333333,0.863831345469764,-0.426234851301327,0.722979352443151,0.926484651649371,0.603187451940875,"949/1803/10015/9076/1956/1364/100288814",7
"Organismal Systems","Sensory system","hsa04744","Phototransduction","4/1593","29/9436",0.137931034482759,0.817022750395047,-0.44474211275152,0.745969649796879,0.944877798363683,0.615162302554999,"1258/8787/805/5145",4
"Cellular Processes","Transport and catabolism","hsa04142","Lysosome","20/1593","133/9436",0.150375939849624,0.890739088776555,-0.571895739042202,0.75016351127292,0.944877798363683,0.615162302554999,"11154/1512/527/2588/535/22901/8943/54/6556/130340/8218/26088/4126/8546/1176/8763/50617/138050/51606/8905",20
"Metabolism","Carbohydrate metabolism","hsa00040","Pentose and glucuronate interconversions","5/1593","36/9436",0.138888888888889,0.822696519495013,-0.480332881101096,0.750672299608425,0.944877798363683,0.615162302554999,"55277/7360/7358/729920/57016",5
"Metabolism","Glycan biosynthesis and metabolism","hsa00513","Various types of N-glycan biosynthesis","6/1593","43/9436",0.13953488372093,0.826523014934525,-0.513820781108672,0.756423700977156,0.944877798363683,0.615162302554999,"6487/10905/3703/25834/2530/64377",6
"Organismal Systems","Digestive system","hsa04975","Fat digestion and absorption","6/1593","43/9436",0.13953488372093,0.826523014934525,-0.513820781108672,0.756423700977156,0.944877798363683,0.615162302554999,"949/376497/338/29881/948/19",6
"Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","43/1593","278/9436",0.154676258992806,0.916211663437612,-0.639062566963444,0.761809058111431,0.944877798363683,0.615162302554999,"5293/731/732/5567/4688/779/90550/4728/775/3709/10376/84790/517/5687/3831/6263/5595/5718/4729/84617/5296/5714/3553/1385/4705/4685/539/5594/3708/5580/776/5291/5290/170712/5530/6389/730/7416/203068/5603/2534/3569/9586",43
"Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","7/1593","50/9436",0.14,0.829278091650973,-0.545471063216695,0.762620312677118,0.944877798363683,0.615162302554999,"283208/217/4843/55748/58510/54498/8974",7
"Metabolism","Glycan biosynthesis and metabolism","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","4/1593","30/9436",0.133333333333333,0.789788658715212,-0.519699161482461,0.770231296404682,0.944877798363683,0.615162302554999,"23556/80055/128869/84302",4
"Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","4/1593","30/9436",0.133333333333333,0.789788658715212,-0.519699161482461,0.770231296404682,0.944877798363683,0.615162302554999,"123745/283748/8605/151056",4
"Metabolism","Metabolism of terpenoids and polyketides","hsa00900","Terpenoid backbone biosynthesis","3/1593","23/9436",0.130434782608696,0.77261934004749,-0.492029502221227,0.771236929573815,0.944877798363683,0.615162302554999,"9986/3157/57107",3
"Organismal Systems","Endocrine system","hsa04614","Renin-angiotensin system","3/1593","23/9436",0.130434782608696,0.77261934004749,-0.492029502221227,0.771236929573815,0.944877798363683,0.615162302554999,"57486/4012/10159",3
"Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","3/1593","23/9436",0.130434782608696,0.77261934004749,-0.492029502221227,0.771236929573815,0.944877798363683,0.615162302554999,"4190/2744/8671",3
"Genetic Information Processing","Transcription","hsa03022","Basal transcription factors","6/1593","44/9436",0.136363636363636,0.80773840095874,-0.576073077239193,0.776235223125293,0.944877798363683,0.615162302554999,"2963/4331/902/129685/404672/138474",6
"Genetic Information Processing","Replication and repair","hsa03410","Base excision repair","6/1593","44/9436",0.136363636363636,0.80773840095874,-0.576073077239193,0.776235223125293,0.944877798363683,0.615162302554999,"142/6996/5985/3146/7515/56655",6
"Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","31/1593","205/9436",0.151219512195122,0.895735917811155,-0.680181808127964,0.778295296340028,0.944877798363683,0.615162302554999,"5293/4688/7042/142/4728/517/488/7043/207/5579/1277/4729/4087/5296/2673/4705/23236/5332/539/5580/5291/5290/170712/817/6389/7416/815/5603/948/1278/5165",31
"Genetic Information Processing","Folding, sorting and degradation","hsa03060","Protein export","4/1593","31/9436",0.129032258064516,0.76431160520827,-0.59234861612581,0.792634643149454,0.958921631222766,0.624305534169978,"23478/90701/11231/83943",4
"Human Diseases","Cancer: overview","hsa05206","MicroRNAs in cancer","49/1593","320/9436",0.153125,0.907022912743252,-0.76258191268132,0.797845887517226,0.961862986344809,0.626220502214144,"5293/3065/4853/5743/85414/7042/648/960/442900/6768/2065/693210/7057/7168/5604/1387/4363/5579/5595/3690/57521/6093/596/5296/898/1788/5581/9839/2744/659/1869/5594/27086/5291/5290/5156/1946/324/995/5159/1871/1956/5243/23414/407030/406894/8434/3371/406956",49
"Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","2/1593","17/9436",0.117647058823529,0.696872345925187,-0.563748440339281,0.808195211582786,0.966954305052535,0.62953520316776,"9023/6718",2
"Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism","2/1593","17/9436",0.117647058823529,0.696872345925187,-0.563748440339281,0.808195211582786,0.966954305052535,0.62953520316776,"771/768",2
"Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","4/1593","32/9436",0.125,0.740426867545512,-0.662851356928833,0.813247695867884,0.966954305052535,0.62953520316776,"4190/54363/64902/2731",4
"Cellular Processes","Cell growth and death","hsa04215","Apoptosis - multiple species","4/1593","32/9436",0.125,0.740426867545512,-0.662851356928833,0.813247695867884,0.966954305052535,0.62953520316776,"56616/596/57448/331",4
"Metabolism","Glycan biosynthesis and metabolism","hsa00511","Other glycan degradation","2/1593","18/9436",0.111111111111111,0.65815721559601,-0.654215846445099,0.833345179856972,0.986046212571916,0.641964981717037,"23324/4126",2
"Metabolism","Lipid metabolism","hsa00600","Sphingolipid metabolism","7/1593","55/9436",0.127272727272727,0.753889174228157,-0.824945441434677,0.843291106973857,0.986046212571916,0.641964981717037,"259230/8879/55331/9517/123099/10715/9334",7
"Genetic Information Processing","Replication and repair","hsa03460","Fanconi anemia pathway","7/1593","55/9436",0.127272727272727,0.753889174228157,-0.824945441434677,0.843291106973857,0.986046212571916,0.641964981717037,"641/2072/2067/51455/51426/5980/2176",7
"Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","6/1593","48/9436",0.125,0.740426867545512,-0.812515302403837,0.843420207737085,0.986046212571916,0.641964981717037,"217/64902/3157/54511/594/549",6
"Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","56/1593","371/9436",0.150943396226415,0.894100368356844,-0.937853994975837,0.84355398532164,0.986046212571916,0.641964981717037,"55706/22926/90550/311/6506/55626/4728/10376/84790/517/6311/643246/196385/5687/3831/55567/4843/5718/64446/8632/71/10189/4729/84617/5289/596/5714/6432/1768/10010/2066/4705/84557/539/23225/2876/170712/5530/2891/6389/1767/55255/7416/9542/2890/8878/203068/5603/4217/60/4747/3084/9821/79139/27019/23064",56
"Genetic Information Processing","Transcription","hsa03020","RNA polymerase","4/1593","34/9436",0.117647058823529,0.696872345925187,-0.79798113843986,0.849428492055536,0.988508151749713,0.643567826207602,"51082/25885/5431/10622",4
"Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","7/1593","56/9436",0.125,0.740426867545512,-0.877991001879065,0.856452126643176,0.988508151749713,0.643567826207602,"9554/4792/3684/3553/2919/3569/3297",7
"Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","8/1593","63/9436",0.126984126984127,0.752179674966869,-0.889417399282564,0.856629847990351,0.988508151749713,0.643567826207602,"5743/10728/123745/283748/8605/151056/6916/5742",8
"Metabolism","Carbohydrate metabolism","hsa00650","Butanoate metabolism","3/1593","27/9436",0.111111111111111,0.65815721559601,-0.801630620152605,0.8580684819543,0.988508151749713,0.643567826207602,"341392/3157/54511",3
"Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","22/1593","157/9436",0.140127388535032,0.830032666802612,-0.967837469887755,0.859944952822727,0.988508151749713,0.643567826207602,"5293/998/3570/356/355/10062/4728/79602/2353/207/4729/5296/3553/4705/5291/5290/170712/6389/5603/4217/3569/51422",22
"Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","9/1593","72/9436",0.125,0.740426867545512,-0.996398388424394,0.878934656133493,0.999999999999999,0.651049589291146,"4792/7187/10010/8737/5603/6885/3439/338376/23586",9
"Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","4/1593","36/9436",0.111111111111111,0.65815721559601,-0.926086329770445,0.879489504150315,0.999999999999999,0.651049589291146,"1638/314/130/7306",4
"Genetic Information Processing","Replication and repair","hsa03030","DNA replication","4/1593","36/9436",0.111111111111111,0.65815721559601,-0.926086329770445,0.879489504150315,0.999999999999999,0.651049589291146,"5985/56655/4174/5558",4
"Organismal Systems","Excretory system","hsa04962","Vasopressin-regulated water reabsorption","5/1593","44/9436",0.113636363636364,0.673115334132283,-0.97944392592048,0.886092371870904,0.999999999999999,0.651049589291146,"5567/1778/1385/9586/1780",5
"Metabolism","Metabolism of cofactors and vitamins","hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis","1/1593","12/9436",0.0833333333333333,0.493617911697008,-0.791022892650709,0.891428995276936,0.999999999999999,0.651049589291146,"154807",1
"Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","4/1593","37/9436",0.108108108108108,0.640369182742064,-0.987767357005217,0.892464245409847,0.999999999999999,0.651049589291146,"84706/2673/2744/64902",4
"Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","45/1593","311/9436",0.144694533762058,0.85708576307519,-1.15498670569931,0.892760062006014,0.999999999999999,0.651049589291146,"3065/161/6506/55626/4728/10376/84790/517/196385/5687/3831/1387/55567/163/5718/64446/8632/4729/84617/5289/5714/1768/1385/4705/23236/5332/539/8218/3708/2876/55081/10891/170712/5431/2891/6389/1767/7416/2890/203068/4217/9586/9821/27019/2776",45
"Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","54/1593","370/9436",0.145945945945946,0.864498396701787,-1.19832652147552,0.899555046980549,0.999999999999999,0.651049589291146,"10911/23566/134/2834/5024/4544/1813/2900/160065/399967/6866/552/5027/5729/624/2567/1136/7442/2901/2696/2357/7349/129521/130574/1134/10203/2859/2797/135/7068/885/7433/5028/6750/55584/2557/2560/2895/2891/59350/5618/2149/154/2741/2890/2914/1081/1268/1395/5644/3361/1903/9568/1902",54
"Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","9/1593","75/9436",0.12,0.710809792843691,-1.13315892592587,0.905995904450019,0.999999999999999,0.651049589291146,"1491/4548/5214/5315/3418/84706/162417/3420/27430",9
"Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","13/1593","103/9436",0.12621359223301,0.747615477910031,-1.16066911888954,0.906039667018214,0.999999999999999,0.651049589291146,"10250/5525/1479/55012/5527/23293/124540/10189/80335/5523/132430/56903/23708",13
"Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","2/1593","22/9436",0.0909090909090909,0.538492267305827,-0.976654506241452,0.906690348387547,0.999999999999999,0.651049589291146,"217/55748",2
"Genetic Information Processing","Folding, sorting and degradation","hsa04141","Protein processing in endoplasmic reticulum","23/1593","171/9436",0.134502923976608,0.796716629405697,-1.20896834328588,0.908351932680205,0.999999999999999,0.651049589291146,"10277/10905/22926/64215/3703/10970/2923/79748/5034/596/23190/4780/6238/10483/111089941/80331/7466/64374/7322/11231/4217/8454/79139",23
"Genetic Information Processing","Replication and repair","hsa03450","Non-homologous end-joining","1/1593","13/9436",0.0769230769230769,0.45564730310493,-0.88510581119416,0.909781458193303,0.999999999999999,0.651049589291146,"5591",1
"Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","3/1593","31/9436",0.0967741935483871,0.573233703906203,-1.07257900892271,0.914562794606581,0.999999999999999,0.651049589291146,"9563/5214/51071",3
"Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","38/1593","271/9436",0.140221402214022,0.830589548833341,-1.27525296657098,0.915276813061304,0.999999999999999,0.651049589291146,"5567/2773/22926/90550/4728/1813/3709/10376/84790/517/5687/3831/6263/7314/5718/201266/4729/84617/5714/805/4780/57181/4705/539/135/3708/170712/64116/817/6389/9627/7416/815/1843/203068/4217/2770/2861",38
"Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","4/1593","40/9436",0.1,0.592341494036409,-1.1643746260058,0.924308662487048,0.999999999999999,0.651049589291146,"3098/283209/7360/2992",4
"Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","7/1593","63/9436",0.111111111111111,0.65815721559601,-1.22686030787612,0.925287481133751,0.999999999999999,0.651049589291146,"51144/1588/3294/6820/79644/6718/3293",7
"Metabolism","Metabolism of cofactors and vitamins","hsa00730","Thiamine metabolism","1/1593","15/9436",0.0666666666666667,0.394894329357606,-1.05697832897877,0.937708101473372,0.999999999999999,0.651049589291146,"205",1
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","32/1593","238/9436",0.134453781512605,0.796425538200214,-1.43351685564788,0.939301597689287,0.999999999999999,0.651049589291146,"5293/731/732/3716/3570/4312/4314/7450/4792/6235/2353/7187/5579/5595/6347/6169/5296/3553/5594/5291/200916/5290/730/1437/629/5603/6885/3569/1956/3439/23586/6191",32
"Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","1/1593","16/9436",0.0625,0.370213433772756,-1.13622846521248,0.948241059158641,0.999999999999999,0.651049589291146,"314",1
"Human Diseases","Endocrine and metabolic disease","hsa04950","Maturity onset diabetes of the young","2/1593","26/9436",0.0769230769230769,0.45564730310493,-1.25259298111917,0.948926663759309,0.999999999999999,0.651049589291146,"5078/3174",2
"Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","1/1593","17/9436",0.0588235294117647,0.348436172962594,-1.21176041293539,0.956993924632132,0.999999999999999,0.651049589291146,"339896",1
"Genetic Information Processing","Folding, sorting and degradation","hsa03050","Proteasome","4/1593","46/9436",0.0869565217391304,0.51507956003166,-1.48577943496841,0.963867054271931,0.999999999999999,0.651049589291146,"3458/5687/5718/5714",4
"Organismal Systems","Digestive system","hsa04980","Cobalamin transport and metabolism","1/1593","18/9436",0.0555555555555556,0.329078607798005,-1.28400371902783,0.964267380207141,0.999999999999999,0.651049589291146,"4548",1
"Metabolism","Carbohydrate metabolism","hsa00053","Ascorbate and aldarate metabolism","2/1593","30/9436",0.0666666666666667,0.394894329357606,-1.49598450644533,0.972521990707883,0.999999999999999,0.651049589291146,"217/7358",2
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","8/1593","81/9436",0.0987654320987654,0.585028636085343,-1.69034936341481,0.973911661637632,0.999999999999999,0.651049589291146,"1806/7371/1854/6241/7498/51733/9/10",8
"Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","6/1593","67/9436",0.0895522388059701,0.530455069286337,-1.73822371460972,0.978891418097993,0.999999999999999,0.651049589291146,"5214/3098/217/5315/130/669",6
"Cellular Processes","Transport and catabolism","hsa04136","Autophagy - other","2/1593","32/9436",0.0625,0.370213433772756,-1.60823609150871,0.979950877296304,0.999999999999999,0.651049589291146,"57521/5289",2
"Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","6/1593","68/9436",0.0882352941176471,0.522654259443891,-1.78033528605288,0.981216831842209,0.999999999999999,0.651049589291146,"9249/1592/8854/56603/130/157506",6
"Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","10/1593","102/9436",0.0980392156862745,0.580726954937656,-1.91867255284348,0.985098871508104,0.999999999999999,0.651049589291146,"3075/3586/3875/3684/390792/8688/2357/820/629/3117",10
"Organismal Systems","Digestive system","hsa04976","Bile secretion","8/1593","90/9436",0.0888888888888889,0.526525772476808,-2.03396016570414,0.990141274208734,0.999999999999999,0.651049589291146,"6548/5567/949/10257/8714/8671/3781/5243",8
"Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","14/1593","138/9436",0.101449275362319,0.60092615337027,-2.12831434430489,0.991098034422192,0.999999999999999,0.651049589291146,"64077/4728/517/479/527/535/4729/4705/539/523/170712/6389/50617/51606",14
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","16/1593","154/9436",0.103896103896104,0.615419734063802,-2.16852436648885,0.991799431804917,0.999999999999999,0.651049589291146,"9249/1503/205/5805/217/129607/23498/7360/1371/349565/7358/27430/4337/221264/154807/55312",16
"Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","4/1593","59/9436",0.0677966101694915,0.401587453584006,-2.07793745288914,0.993613317223774,0.999999999999999,0.651049589291146,"3418/6241/2876/79017",4
"Genetic Information Processing","Replication and repair","hsa03440","Homologous recombination","2/1593","41/9436",0.048780487804878,0.288947070261663,-2.05628448622042,0.995306178112814,0.999999999999999,0.651049589291146,"5890/641",2
"Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","2/1593","42/9436",0.0476190476190476,0.282067378112576,-2.10145835270808,0.99601667158655,0.999999999999999,0.651049589291146,"217/23498",2
